Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25869696,IHR07,COUNTRY,AUT,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:29Z,2011,2011-01-01,2011-12-31
25869709,IHR07,COUNTRY,AZE,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:30Z,2011,2011-01-01,2011-12-31
25869722,IHR07,COUNTRY,BLR,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:30Z,2011,2011-01-01,2011-12-31
25869735,IHR07,COUNTRY,BEL,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:30Z,2011,2011-01-01,2011-12-31
25869748,IHR07,COUNTRY,BIH,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:31Z,2011,2011-01-01,2011-12-31
25869761,IHR07,COUNTRY,BGR,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:31Z,2011,2011-01-01,2011-12-31
25869774,IHR07,COUNTRY,HRV,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:31Z,2011,2011-01-01,2011-12-31
25869787,IHR07,COUNTRY,CYP,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:31Z,2011,2011-01-01,2011-12-31
25869800,IHR07,COUNTRY,CZE,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:32Z,2011,2011-01-01,2011-12-31
25869813,IHR07,COUNTRY,DNK,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:32Z,2011,2011-01-01,2011-12-31
25869826,IHR07,COUNTRY,EST,YEAR,2011,,,,,,,,,75,75,,,,2021-06-14T10:31:32Z,2011,2011-01-01,2011-12-31
25869839,IHR07,COUNTRY,FIN,YEAR,2011,,,,,,,,,75,75,,,,2021-06-14T10:31:32Z,2011,2011-01-01,2011-12-31
25869852,IHR07,COUNTRY,FRA,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:33Z,2011,2011-01-01,2011-12-31
25869865,IHR07,COUNTRY,GEO,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:33Z,2011,2011-01-01,2011-12-31
25869878,IHR07,COUNTRY,DEU,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:33Z,2011,2011-01-01,2011-12-31
25869891,IHR07,COUNTRY,HUN,YEAR,2011,,,,,,,,,75,75,,,,2021-06-14T10:31:33Z,2011,2011-01-01,2011-12-31
25869904,IHR07,COUNTRY,ISL,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:34Z,2011,2011-01-01,2011-12-31
25869917,IHR07,COUNTRY,IRL,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:34Z,2011,2011-01-01,2011-12-31
25869930,IHR07,COUNTRY,ITA,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:34Z,2011,2011-01-01,2011-12-31
25869943,IHR07,COUNTRY,KAZ,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:34Z,2011,2011-01-01,2011-12-31
25869956,IHR07,COUNTRY,KGZ,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:35Z,2011,2011-01-01,2011-12-31
25869969,IHR07,COUNTRY,LVA,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:35Z,2011,2011-01-01,2011-12-31
25869982,IHR07,COUNTRY,LTU,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:35Z,2011,2011-01-01,2011-12-31
25869995,IHR07,COUNTRY,LUX,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:35Z,2011,2011-01-01,2011-12-31
25870008,IHR07,COUNTRY,MLT,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:36Z,2011,2011-01-01,2011-12-31
25870021,IHR07,COUNTRY,MCO,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:36Z,2011,2011-01-01,2011-12-31
25870034,IHR07,COUNTRY,NLD,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:36Z,2011,2011-01-01,2011-12-31
25870047,IHR07,COUNTRY,POL,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:36Z,2011,2011-01-01,2011-12-31
25870060,IHR07,COUNTRY,PRT,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:37Z,2011,2011-01-01,2011-12-31
25870073,IHR07,COUNTRY,MDA,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:37Z,2011,2011-01-01,2011-12-31
25870086,IHR07,COUNTRY,ROU,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:37Z,2011,2011-01-01,2011-12-31
25870099,IHR07,COUNTRY,RUS,YEAR,2011,,,,,,,,,100,100,,,,2021-06-14T10:31:37Z,2011,2011-01-01,2011-12-31
25870112,IHR07,COUNTRY,SRB,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:38Z,2011,2011-01-01,2011-12-31
25870125,IHR07,COUNTRY,SVK,YEAR,2011,,,,,,,,,0,0,,,,2021-06-14T10:31:38Z,2011,2011-01-01,2011-12-31
25870138,IHR07,COUNTRY,SVN,YEAR,2011,,,,,,,,,25,25,,,,2021-06-14T10:31:38Z,2011,2011-01-01,2011-12-31
25870151,IHR07,COUNTRY,ESP,YEAR,2011,,,,,,,,,50,50,,,,2021-06-14T10:31:38Z,2011,2011-01-01,2011-12-31
